OrderID,OrderDate,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPct,GrossSales,DiscountAmount,NetSales,Cost,Profit,PaymentMethod,Channel
O089489,2025-03-03,C0899,P0031,S005,3,39241.23,0.05,117723.69,5886.18,111837.51,71858.82,39978.69,UPI,Store
O089490,2023-07-10,C0063,P0115,S025,3,6929.5,0.2,20788.5,4157.7,16630.8,13041.6,3589.2,UPI,Online
O089491,2023-07-26,C0977,P0077,S025,3,7612.28,0.15,22836.84,3425.53,19411.31,15948.27,3463.04,UPI,Online
O089492,2023-06-05,C0237,P0071,S019,2,34630.81,0.05,69261.62,3463.08,65798.54,51051.38,14747.16,Cash,Store
O089493,2023-07-26,C0742,P0067,S006,5,19601.26,0.15,98006.3,14700.94,83305.36,61373.95,21931.41,Cash,Online
O089494,2024-11-05,C0962,P0114,S021,5,39712.17,0.25,198560.85,49640.21,148920.64,158572.15,-9651.51,Cash,Store
O089495,2025-08-05,C0286,P0102,S004,7,43277.59,0.1,302943.13,30294.31,272648.82,185501.75,87147.07,Credit Card,Store
O089496,2023-03-16,C0739,P0113,S015,2,23633.23,0.15,47266.46,7089.97,40176.49,37993.96,2182.53,Credit Card,Online
O089497,2025-10-04,C0392,P0058,S022,2,47365.69,0.0,94731.38,0.0,94731.38,72633.96,22097.42,Credit Card,Store
O089498,2023-08-31,C0714,P0108,S023,7,51654.1,0.25,361578.7,90394.68,271184.02,228171.3,43012.72,Cash,Online
O089499,2025-12-15,C0812,P0007,S002,5,30383.16,0.0,151915.8,0.0,151915.8,117780.8,34135.0,Credit Card,Online
O089500,2025-06-05,C0240,P0085,S023,5,61980.93,0.05,309904.65,15495.23,294409.42,224947.4,69462.02,Debit Card,Online
O089501,2025-01-22,C0836,P0075,S022,2,12119.83,0.05,24239.66,1211.98,23027.68,15547.08,7480.6,Credit Card,Online
O089502,2024-06-22,C0637,P0078,S017,4,4041.58,0.15,16166.32,2424.95,13741.37,11157.44,2583.93,Credit Card,Online
O089503,2025-10-15,C0306,P0017,S010,4,19951.2,0.15,79804.8,11970.72,67834.08,51694.48,16139.6,Net Banking,Online
O089504,2024-06-04,C0835,P0056,S020,1,54159.05,0.05,54159.05,2707.95,51451.1,34449.34,17001.76,Cash,Store
O089505,2023-06-12,C0681,P0066,S021,7,30547.55,0.15,213832.85,32074.93,181757.92,134510.95,47246.97,Debit Card,Online
O089506,2023-12-28,C0052,P0078,S004,1,4041.58,0.1,4041.58,404.16,3637.42,2789.36,848.06,Debit Card,Online
O089507,2023-06-20,C0944,P0105,S021,6,51715.72,0.15,310294.32,46544.15,263750.17,188817.48,74932.69,Credit Card,Store
O089508,2023-10-15,C0585,P0074,S012,1,9219.01,0.1,9219.01,921.9,8297.11,6523.36,1773.75,Net Banking,Store
O089509,2023-02-15,C0736,P0059,S015,7,50073.47,0.1,350514.29,35051.43,315462.86,292785.57,22677.29,UPI,Store
O089510,2024-05-29,C0367,P0084,S023,2,8606.47,0.1,17212.94,1721.29,15491.65,14319.34,1172.31,Debit Card,Online
O089511,2024-08-13,C0409,P0007,S002,7,30383.16,0.1,212682.12,21268.21,191413.91,164893.12,26520.79,Cash,Online
O089512,2024-07-12,C0350,P0022,S002,6,49779.42,0.1,298676.52,29867.65,268808.87,227658.36,41150.51,Cash,Store
O089513,2023-08-31,C0502,P0069,S013,1,24149.0,0.05,24149.0,1207.45,22941.55,18885.79,4055.76,Net Banking,Online
O089514,2023-10-19,C0798,P0002,S019,6,35438.99,0.2,212633.94,42526.79,170107.15,176028.84,-5921.69,UPI,Online
O089515,2024-09-15,C0768,P0004,S002,6,10453.61,0.1,62721.66,6272.17,56449.49,41988.9,14460.59,Credit Card,Online
O089516,2023-12-24,C0553,P0087,S007,6,4931.85,0.2,29591.1,5918.22,23672.88,24516.06,-843.18,Cash,Online
O089517,2023-01-09,C0030,P0039,S002,4,18147.99,0.25,72591.96,18147.99,54443.97,62071.48,-7627.51,Debit Card,Online
O089518,2025-02-27,C0068,P0109,S015,6,41295.94,0.1,247775.64,24777.56,222998.08,170149.92,52848.16,UPI,Online
O089519,2024-08-02,C0873,P0011,S018,3,27719.22,0.15,83157.66,12473.65,70684.01,53472.39,17211.62,Credit Card,Store
O089520,2023-07-29,C0981,P0114,S002,2,39712.17,0.1,79424.34,7942.43,71481.91,63428.86,8053.05,Cash,Online
O089521,2025-09-01,C0148,P0066,S010,5,30547.55,0.05,152737.75,7636.89,145100.86,96079.25,49021.61,Cash,Online
O089522,2023-10-08,C0521,P0080,S017,1,17401.68,0.1,17401.68,1740.17,15661.51,11746.29,3915.22,Credit Card,Store
O089523,2025-03-06,C0889,P0119,S002,3,2911.33,0.15,8733.99,1310.1,7423.89,5767.89,1656.0,Credit Card,Online
O089524,2023-02-20,C0026,P0032,S007,5,15930.32,0.1,79651.6,7965.16,71686.44,68339.1,3347.34,Cash,Online
O089525,2024-02-07,C0994,P0029,S011,7,53178.63,0.05,372250.41,18612.52,353637.89,270899.72,82738.17,Cash,Store
O089526,2023-10-01,C0166,P0104,S010,3,3798.26,0.1,11394.78,1139.48,10255.3,8350.59,1904.71,Cash,Online
O089527,2023-03-16,C0052,P0061,S020,1,34524.73,0.1,34524.73,3452.47,31072.26,29581.9,1490.36,Cash,Store
O089528,2024-04-18,C0509,P0099,S018,6,11507.58,0.15,69045.48,10356.82,58688.66,53901.84,4786.82,Cash,Store
O089529,2023-09-26,C0963,P0053,S024,7,14083.25,0.15,98582.75,14787.41,83795.34,64503.81,19291.53,Cash,Store
O089530,2023-10-02,C0777,P0035,S011,7,15887.32,0.2,111211.24,22242.25,88968.99,83768.09,5200.9,UPI,Store
O089531,2024-07-05,C0228,P0092,S008,3,2788.32,0.05,8364.96,418.25,7946.71,5664.0,2282.71,Cash,Store
O089532,2025-08-16,C0623,P0104,S021,5,3798.26,0.2,18991.3,3798.26,15193.04,13917.65,1275.39,Debit Card,Store
O089533,2023-10-10,C0466,P0031,S021,2,39241.23,0.1,78482.46,7848.25,70634.21,47905.88,22728.33,Cash,Store
O089534,2023-06-21,C0456,P0042,S011,7,61284.65,0.05,428992.55,21449.63,407542.92,295192.03,112350.89,UPI,Online
O089535,2025-04-30,C0083,P0074,S016,2,9219.01,0.15,18438.02,2765.7,15672.32,13046.72,2625.6,Debit Card,Online
O089536,2024-04-01,C0316,P0047,S008,2,53543.09,0.0,107086.18,0.0,107086.18,83511.86,23574.32,Net Banking,Store
O089537,2025-10-21,C0233,P0078,S001,3,4041.58,0.2,12124.74,2424.95,9699.79,8368.08,1331.71,Debit Card,Online
O089538,2025-02-16,C0985,P0075,S020,6,12119.83,0.25,72718.98,18179.74,54539.24,46641.24,7898.0,Net Banking,Online
O089539,2023-07-13,C0245,P0030,S015,7,51804.68,0.1,362632.76,36263.28,326369.48,269626.49,56742.99,UPI,Online
O089540,2025-04-20,C0857,P0018,S002,6,68610.63,0.0,411663.78,0.0,411663.78,250937.64,160726.14,UPI,Store
O089541,2023-01-07,C0187,P0033,S002,2,22156.53,0.1,44313.06,4431.31,39881.75,35447.84,4433.91,Net Banking,Online
O089542,2024-05-15,C0048,P0063,S017,3,46255.4,0.05,138766.2,6938.31,131827.89,115740.57,16087.32,Net Banking,Store
O089543,2023-04-03,C0846,P0108,S022,5,51654.1,0.05,258270.5,12913.53,245356.97,162979.5,82377.47,Debit Card,Store
O089544,2025-04-27,C0500,P0115,S008,3,6929.5,0.0,20788.5,0.0,20788.5,13041.6,7746.9,Net Banking,Store
O089545,2025-05-29,C0977,P0062,S012,4,52236.35,0.0,208945.4,0.0,208945.4,143980.6,64964.8,Cash,Online
O089546,2025-10-26,C0170,P0032,S022,3,15930.32,0.05,47790.96,2389.55,45401.41,41003.46,4397.95,Net Banking,Store
O089547,2023-02-28,C0306,P0107,S021,1,8889.67,0.15,8889.67,1333.45,7556.22,5826.39,1729.83,UPI,Online
O089548,2025-07-17,C0984,P0073,S012,5,57746.18,0.15,288730.9,43309.64,245421.26,176723.9,68697.36,Credit Card,Online
O089549,2025-03-28,C0740,P0081,S021,7,8857.67,0.0,62003.69,0.0,62003.69,38308.76,23694.93,Net Banking,Online
O089550,2025-07-23,C0199,P0084,S004,3,8606.47,0.1,25819.41,2581.94,23237.47,21479.01,1758.46,Credit Card,Online
O089551,2024-03-20,C0152,P0002,S011,4,35438.99,0.0,141755.96,0.0,141755.96,117352.56,24403.4,UPI,Store
O089552,2024-12-16,C0430,P0014,S025,2,22856.03,0.2,45712.06,9142.41,36569.65,38088.82,-1519.17,Cash,Online
O089553,2024-04-11,C0946,P0010,S007,1,15555.2,0.1,15555.2,1555.52,13999.68,11286.0,2713.68,Credit Card,Online
O089554,2025-01-12,C0104,P0016,S003,6,41548.13,0.2,249288.78,49857.76,199431.02,162729.42,36701.6,Net Banking,Online
O089555,2025-03-11,C0698,P0031,S008,5,39241.23,0.0,196206.15,0.0,196206.15,119764.7,76441.45,Cash,Online
O089556,2023-11-18,C0146,P0030,S019,3,51804.68,0.0,155414.04,0.0,155414.04,115554.21,39859.83,Debit Card,Online
O089557,2023-12-17,C0700,P0074,S004,7,9219.01,0.2,64533.07,12906.61,51626.46,45663.52,5962.94,Net Banking,Online
O089558,2025-12-14,C0834,P0120,S014,2,557.2,0.15,1114.4,167.16,947.24,735.7,211.54,Credit Card,Store
O089559,2025-06-07,C0247,P0018,S011,6,68610.63,0.0,411663.78,0.0,411663.78,250937.64,160726.14,Net Banking,Online
O089560,2023-02-28,C0686,P0013,S023,1,1589.34,0.1,1589.34,158.93,1430.41,1129.14,301.27,Net Banking,Store
O089561,2023-04-14,C0526,P0015,S016,6,57162.78,0.1,342976.68,34297.67,308679.01,211557.0,97122.01,UPI,Online
O089562,2025-05-19,C0061,P0038,S019,2,15584.94,0.2,31169.88,6233.98,24935.9,19480.62,5455.28,Cash,Store
O089563,2025-02-26,C0408,P0018,S023,7,68610.63,0.1,480274.41,48027.44,432246.97,292760.58,139486.39,Cash,Online
O089564,2023-08-23,C0759,P0038,S017,1,15584.94,0.05,15584.94,779.25,14805.69,9740.31,5065.38,Cash,Online
O089565,2025-09-17,C0868,P0102,S017,3,43277.59,0.05,129832.77,6491.64,123341.13,79500.75,43840.38,Debit Card,Online
O089566,2023-01-20,C0827,P0100,S024,5,23224.75,0.0,116123.75,0.0,116123.75,87793.5,28330.25,Debit Card,Online
O089567,2023-06-30,C0657,P0016,S012,2,41548.13,0.05,83096.26,4154.81,78941.45,54243.14,24698.31,UPI,Online
O089568,2024-08-27,C0708,P0031,S008,2,39241.23,0.05,78482.46,3924.12,74558.34,47905.88,26652.46,UPI,Store
O089569,2024-08-31,C0280,P0050,S006,2,11790.54,0.0,23581.08,0.0,23581.08,17606.88,5974.2,Debit Card,Online
O089570,2023-08-23,C0669,P0080,S011,2,17401.68,0.2,34803.36,6960.67,27842.69,23492.58,4350.11,Credit Card,Online
O089571,2024-12-03,C0104,P0062,S012,4,52236.35,0.2,208945.4,41789.08,167156.32,143980.6,23175.72,UPI,Store
O089572,2025-07-09,C0210,P0031,S008,1,39241.23,0.1,39241.23,3924.12,35317.11,23952.94,11364.17,Debit Card,Online
O089573,2023-05-26,C0808,P0040,S022,4,7245.57,0.15,28982.28,4347.34,24634.94,22834.48,1800.46,Credit Card,Online
O089574,2025-05-10,C0265,P0100,S005,7,23224.75,0.05,162573.25,8128.66,154444.59,122910.9,31533.69,Credit Card,Online
O089575,2024-08-18,C0066,P0054,S008,7,58600.33,0.05,410202.31,20510.12,389692.19,292560.8,97131.39,Net Banking,Store
O089576,2025-09-14,C0177,P0080,S025,7,17401.68,0.1,121811.76,12181.18,109630.58,82224.03,27406.55,Credit Card,Store
O089577,2023-10-04,C0462,P0112,S016,1,57105.32,0.2,57105.32,11421.06,45684.26,38736.51,6947.75,Credit Card,Store
O089578,2025-01-21,C0524,P0065,S005,1,25975.98,0.2,25975.98,5195.2,20780.78,20252.49,528.29,Cash,Online
O089579,2025-04-05,C0649,P0076,S016,7,19322.21,0.1,135255.47,13525.55,121729.92,83759.9,37970.02,Debit Card,Online
O089580,2024-01-30,C0569,P0085,S015,2,61980.93,0.15,123961.86,18594.28,105367.58,89978.96,15388.62,Cash,Store
O089581,2024-09-14,C0601,P0116,S016,2,11809.02,0.15,23618.04,3542.71,20075.33,18221.6,1853.73,Credit Card,Store
O089582,2025-03-15,C0157,P0004,S001,1,10453.61,0.0,10453.61,0.0,10453.61,6998.15,3455.46,Credit Card,Store
O089583,2024-03-25,C0120,P0042,S011,7,61284.65,0.0,428992.55,0.0,428992.55,295192.03,133800.52,Net Banking,Online
O089584,2024-12-24,C0329,P0061,S013,5,34524.73,0.15,172623.65,25893.55,146730.1,147909.5,-1179.4,Net Banking,Online
O089585,2025-03-24,C0648,P0054,S023,4,58600.33,0.15,234401.32,35160.2,199241.12,167177.6,32063.52,Credit Card,Online
O089586,2023-09-19,C0523,P0039,S025,6,18147.99,0.2,108887.94,21777.59,87110.35,93107.22,-5996.87,Debit Card,Online
O089587,2025-03-13,C0241,P0085,S019,3,61980.93,0.0,185942.79,0.0,185942.79,134968.44,50974.35,UPI,Store
O089588,2024-10-11,C0777,P0120,S003,2,557.2,0.05,1114.4,55.72,1058.68,735.7,322.98,Debit Card,Online
O089589,2023-08-19,C0557,P0073,S015,1,57746.18,0.0,57746.18,0.0,57746.18,35344.78,22401.4,Cash,Store
O089590,2025-07-11,C0805,P0070,S024,6,9226.48,0.15,55358.88,8303.83,47055.05,41749.86,5305.19,Debit Card,Online
O089591,2023-01-29,C0249,P0093,S007,3,22690.33,0.1,68070.99,6807.1,61263.89,46064.58,15199.31,UPI,Online
O089592,2024-10-28,C0776,P0085,S019,4,61980.93,0.0,247923.72,0.0,247923.72,179957.92,67965.8,Cash,Store
O089593,2023-09-30,C0387,P0101,S005,2,37009.27,0.05,74018.54,3700.93,70317.61,48191.34,22126.27,Net Banking,Online
O089594,2025-02-16,C0147,P0023,S002,1,35515.92,0.2,35515.92,7103.18,28412.74,21668.96,6743.78,Cash,Online
O089595,2025-08-25,C0747,P0048,S019,3,6356.96,0.2,19070.88,3814.18,15256.7,15014.97,241.73,Cash,Online
O089596,2024-12-30,C0874,P0061,S023,1,34524.73,0.0,34524.73,0.0,34524.73,29581.9,4942.83,Credit Card,Store
O089597,2024-03-10,C0254,P0015,S008,3,57162.78,0.05,171488.34,8574.42,162913.92,105778.5,57135.42,Net Banking,Store
O089598,2024-12-02,C0032,P0023,S020,5,35515.92,0.15,177579.6,26636.94,150942.66,108344.8,42597.86,Cash,Online
O089599,2023-08-09,C0853,P0069,S012,4,24149.0,0.0,96596.0,0.0,96596.0,75543.16,21052.84,Credit Card,Online
O089600,2023-04-03,C0551,P0010,S019,5,15555.2,0.05,77776.0,3888.8,73887.2,56430.0,17457.2,UPI,Online
O089601,2024-02-09,C0454,P0033,S024,6,22156.53,0.15,132939.18,19940.88,112998.3,106343.52,6654.78,Net Banking,Online
O089602,2024-11-03,C0274,P0006,S021,7,27051.68,0.0,189361.76,0.0,189361.76,139526.24,49835.52,Net Banking,Online
O089603,2024-02-24,C0993,P0027,S023,2,58661.83,0.15,117323.66,17598.55,99725.11,83730.46,15994.65,Credit Card,Store
O089604,2023-05-03,C0288,P0096,S002,6,23648.17,0.2,141889.02,28377.8,113511.22,100021.44,13489.78,Net Banking,Online
O089605,2024-05-12,C0611,P0014,S010,1,22856.03,0.15,22856.03,3428.4,19427.63,19044.41,383.22,Cash,Online
O089606,2025-08-11,C0218,P0054,S011,6,58600.33,0.0,351601.98,0.0,351601.98,250766.4,100835.58,UPI,Store
O089607,2024-05-08,C0160,P0051,S022,6,22992.05,0.1,137952.3,13795.23,124157.07,104548.62,19608.45,Cash,Online
O089608,2024-05-18,C0468,P0013,S010,4,1589.34,0.2,6357.36,1271.47,5085.89,4516.56,569.33,Debit Card,Online
O089609,2023-11-23,C0749,P0002,S008,4,35438.99,0.05,141755.96,7087.8,134668.16,117352.56,17315.6,Credit Card,Store
O089610,2024-06-06,C0050,P0092,S011,6,2788.32,0.2,16729.92,3345.98,13383.94,11328.0,2055.94,Credit Card,Store
O089611,2023-11-25,C0611,P0020,S021,1,8872.99,0.0,8872.99,0.0,8872.99,6731.43,2141.56,Net Banking,Online
O089612,2025-11-15,C0214,P0032,S016,5,15930.32,0.0,79651.6,0.0,79651.6,68339.1,11312.5,Credit Card,Store
O089613,2025-05-26,C0119,P0055,S001,4,31377.99,0.0,125511.96,0.0,125511.96,96009.2,29502.76,Credit Card,Online
O089614,2025-02-07,C0970,P0105,S005,1,51715.72,0.05,51715.72,2585.79,49129.93,31469.58,17660.35,Credit Card,Store
O089615,2024-12-27,C0069,P0092,S014,4,2788.32,0.25,11153.28,2788.32,8364.96,7552.0,812.96,Credit Card,Online
O089616,2023-12-23,C0168,P0098,S008,1,15533.41,0.1,15533.41,1553.34,13980.07,11566.54,2413.53,Credit Card,Online
O089617,2025-01-14,C0825,P0042,S015,5,61284.65,0.15,306423.25,45963.49,260459.76,210851.45,49608.31,Credit Card,Store
O089618,2025-11-19,C0110,P0111,S011,2,2547.56,0.2,5095.12,1019.02,4076.1,3567.78,508.32,UPI,Online
O089619,2023-07-28,C0488,P0036,S004,3,44674.03,0.05,134022.09,6701.1,127320.99,96888.96,30432.03,Debit Card,Store
O089620,2025-08-01,C0302,P0108,S020,3,51654.1,0.0,154962.3,0.0,154962.3,97787.7,57174.6,Credit Card,Store
O089621,2025-12-23,C0694,P0025,S016,1,54590.07,0.15,54590.07,8188.51,46401.56,42551.93,3849.63,Debit Card,Online
O089622,2023-03-10,C0876,P0020,S013,5,8872.99,0.0,44364.95,0.0,44364.95,33657.15,10707.8,Cash,Store
O089623,2023-04-06,C0501,P0086,S018,2,35098.82,0.25,70197.64,17549.41,52648.23,43569.12,9079.11,Cash,Store
O089624,2024-06-17,C0151,P0045,S015,6,33198.11,0.2,199188.66,39837.73,159350.93,140607.9,18743.03,Net Banking,Store
O089625,2025-01-18,C0828,P0012,S011,3,34635.8,0.0,103907.4,0.0,103907.4,71820.87,32086.53,Debit Card,Online
O089626,2024-07-25,C0831,P0065,S022,1,25975.98,0.15,25975.98,3896.4,22079.58,20252.49,1827.09,Net Banking,Store
O089627,2025-03-25,C0162,P0080,S012,7,17401.68,0.15,121811.76,18271.76,103540.0,82224.03,21315.97,Net Banking,Online
O089628,2025-06-20,C0040,P0025,S022,1,54590.07,0.25,54590.07,13647.52,40942.55,42551.93,-1609.38,Credit Card,Online
O089629,2023-10-20,C0112,P0025,S019,3,54590.07,0.1,163770.21,16377.02,147393.19,127655.79,19737.4,Debit Card,Store
O089630,2024-07-24,C0421,P0100,S015,6,23224.75,0.1,139348.5,13934.85,125413.65,105352.2,20061.45,Net Banking,Online
O089631,2023-03-26,C0390,P0043,S004,1,48231.87,0.0,48231.87,0.0,48231.87,32009.61,16222.26,Net Banking,Online
O089632,2023-05-10,C0944,P0050,S022,2,11790.54,0.1,23581.08,2358.11,21222.97,17606.88,3616.09,Credit Card,Store
O089633,2025-03-19,C0520,P0023,S020,5,35515.92,0.1,177579.6,17757.96,159821.64,108344.8,51476.84,Cash,Online
O089634,2025-09-09,C0995,P0071,S023,6,34630.81,0.1,207784.86,20778.49,187006.37,153154.14,33852.23,Credit Card,Online
O089635,2024-09-11,C0620,P0011,S003,6,27719.22,0.05,166315.32,8315.77,157999.55,106944.78,51054.77,Cash,Store
O089636,2025-03-10,C0989,P0035,S022,2,15887.32,0.05,31774.64,1588.73,30185.91,23933.74,6252.17,Net Banking,Store
O089637,2025-11-24,C0237,P0038,S005,5,15584.94,0.0,77924.7,0.0,77924.7,48701.55,29223.15,Cash,Online
O089638,2023-03-27,C0742,P0120,S021,3,557.2,0.05,1671.6,83.58,1588.02,1103.55,484.47,UPI,Store
O089639,2025-03-08,C0758,P0046,S019,3,31990.41,0.05,95971.23,4798.56,91172.67,82943.88,8228.79,Cash,Store
O089640,2024-11-14,C0847,P0021,S002,3,51473.58,0.1,154420.74,15442.07,138978.67,133337.97,5640.7,Debit Card,Online
O089641,2025-10-15,C0736,P0048,S023,7,6356.96,0.2,44498.72,8899.74,35598.98,35034.93,564.05,UPI,Store
O089642,2023-11-27,C0297,P0113,S005,7,23633.23,0.15,165432.61,24814.89,140617.72,132978.86,7638.86,Credit Card,Online
O089643,2024-11-26,C0491,P0045,S015,5,33198.11,0.2,165990.55,33198.11,132792.44,117173.25,15619.19,Net Banking,Online
O089644,2025-07-12,C0318,P0109,S011,1,41295.94,0.0,41295.94,0.0,41295.94,28358.32,12937.62,Credit Card,Store
O089645,2024-06-29,C0473,P0038,S007,1,15584.94,0.0,15584.94,0.0,15584.94,9740.31,5844.63,Cash,Online
O089646,2023-10-24,C0525,P0045,S019,1,33198.11,0.15,33198.11,4979.72,28218.39,23434.65,4783.74,Credit Card,Online
O089647,2025-11-01,C0718,P0003,S009,4,55571.12,0.15,222284.48,33342.67,188941.81,159385.68,29556.13,Cash,Store
O089648,2023-06-21,C0183,P0001,S025,2,52107.98,0.1,104215.96,10421.6,93794.36,75893.06,17901.3,UPI,Online
O089649,2025-06-16,C0998,P0120,S023,6,557.2,0.05,3343.2,167.16,3176.04,2207.1,968.94,Credit Card,Store
O089650,2025-07-07,C0336,P0075,S017,7,12119.83,0.15,84838.81,12725.82,72112.99,54414.78,17698.21,Cash,Online
O089651,2023-02-08,C0379,P0093,S012,4,22690.33,0.15,90761.32,13614.2,77147.12,61419.44,15727.68,UPI,Store
O089652,2024-01-21,C0545,P0118,S012,4,18125.18,0.05,72500.72,3625.04,68875.68,55788.56,13087.12,UPI,Store
O089653,2024-10-01,C0275,P0111,S022,4,2547.56,0.15,10190.24,1528.54,8661.7,7135.56,1526.14,Debit Card,Online
O089654,2023-04-22,C0426,P0058,S025,7,47365.69,0.1,331559.83,33155.98,298403.85,254218.86,44184.99,UPI,Online
O089655,2023-06-13,C0481,P0060,S021,2,41509.57,0.15,83019.14,12452.87,70566.27,69377.14,1189.13,Credit Card,Store
O089656,2023-12-29,C0046,P0008,S016,1,37037.97,0.05,37037.97,1851.9,35186.07,27705.22,7480.85,Net Banking,Store
O089657,2025-11-04,C0246,P0096,S007,2,23648.17,0.2,47296.34,9459.27,37837.07,33340.48,4496.59,UPI,Store
O089658,2024-04-14,C0025,P0007,S005,4,30383.16,0.15,121532.64,18229.9,103302.74,94224.64,9078.1,UPI,Online
O089659,2025-01-10,C0060,P0113,S003,6,23633.23,0.1,141799.38,14179.94,127619.44,113981.88,13637.56,Net Banking,Store
O089660,2024-10-25,C0976,P0089,S012,2,22128.53,0.05,44257.06,2212.85,42044.21,32158.3,9885.91,Debit Card,Store
O089661,2024-05-09,C0954,P0048,S017,2,6356.96,0.1,12713.92,1271.39,11442.53,10009.98,1432.55,Credit Card,Online
O089662,2023-04-04,C0495,P0011,S006,2,27719.22,0.15,55438.44,8315.77,47122.67,35648.26,11474.41,Net Banking,Store
O089663,2025-11-18,C0353,P0099,S015,1,11507.58,0.1,11507.58,1150.76,10356.82,8983.64,1373.18,Debit Card,Online
O089664,2024-08-11,C0606,P0069,S017,2,24149.0,0.1,48298.0,4829.8,43468.2,37771.58,5696.62,Cash,Store
O089665,2024-01-04,C0511,P0088,S021,7,55752.39,0.2,390266.73,78053.35,312213.38,298515.42,13697.96,Net Banking,Store
O089666,2024-04-30,C0874,P0109,S017,7,41295.94,0.0,289071.58,0.0,289071.58,198508.24,90563.34,Net Banking,Online
O089667,2024-05-01,C0104,P0033,S015,5,22156.53,0.25,110782.65,27695.66,83086.99,88619.6,-5532.61,Credit Card,Online
O089668,2025-12-08,C0966,P0114,S005,7,39712.17,0.05,277985.19,13899.26,264085.93,222001.01,42084.92,Credit Card,Online
O089669,2024-03-13,C0736,P0064,S014,1,21932.27,0.1,21932.27,2193.23,19739.04,18725.86,1013.18,Debit Card,Store
O089670,2025-12-15,C0944,P0043,S017,3,48231.87,0.15,144695.61,21704.34,122991.27,96028.83,26962.44,Debit Card,Online
O089671,2023-05-25,C0481,P0057,S025,4,55115.43,0.15,220461.72,33069.26,187392.46,161253.52,26138.94,Net Banking,Online
O089672,2023-08-09,C0722,P0055,S011,7,31377.99,0.05,219645.93,10982.3,208663.63,168016.1,40647.53,UPI,Store
O089673,2023-06-14,C0178,P0019,S025,1,2812.49,0.15,2812.49,421.87,2390.62,2049.22,341.4,Credit Card,Online
O089674,2025-11-03,C0772,P0012,S022,2,34635.8,0.1,69271.6,6927.16,62344.44,47880.58,14463.86,Cash,Store
O089675,2024-10-09,C0265,P0064,S001,3,21932.27,0.05,65796.81,3289.84,62506.97,56177.58,6329.39,Cash,Online
O089676,2024-06-21,C0010,P0112,S002,1,57105.32,0.05,57105.32,2855.27,54250.05,38736.51,15513.54,Net Banking,Store
O089677,2023-03-18,C0616,P0120,S011,1,557.2,0.15,557.2,83.58,473.62,367.85,105.77,Debit Card,Online
O089678,2023-07-02,C0273,P0031,S024,5,39241.23,0.25,196206.15,49051.54,147154.61,119764.7,27389.91,Cash,Store
O089679,2025-10-17,C0863,P0106,S012,7,6169.68,0.25,43187.76,10796.94,32390.82,30180.01,2210.81,Credit Card,Store
O089680,2025-11-22,C0207,P0080,S003,1,17401.68,0.0,17401.68,0.0,17401.68,11746.29,5655.39,Cash,Store
O089681,2023-12-26,C0109,P0024,S012,3,7080.82,0.2,21242.46,4248.49,16993.97,18065.46,-1071.49,Net Banking,Store
O089682,2025-02-18,C0303,P0058,S011,1,47365.69,0.0,47365.69,0.0,47365.69,36316.98,11048.71,Net Banking,Store
O089683,2023-12-18,C0189,P0112,S004,7,57105.32,0.15,399737.24,59960.59,339776.65,271155.57,68621.08,Debit Card,Store
O089684,2025-11-22,C0892,P0011,S003,3,27719.22,0.15,83157.66,12473.65,70684.01,53472.39,17211.62,Credit Card,Online
O089685,2023-06-03,C0864,P0014,S010,3,22856.03,0.05,68568.09,3428.4,65139.69,57133.23,8006.46,Net Banking,Store
O089686,2023-04-10,C0605,P0116,S021,4,11809.02,0.15,47236.08,7085.41,40150.67,36443.2,3707.47,Cash,Store
O089687,2024-01-20,C0733,P0007,S007,6,30383.16,0.1,182298.96,18229.9,164069.06,141336.96,22732.1,Credit Card,Online
O089688,2023-07-15,C0224,P0090,S008,4,13870.6,0.1,55482.4,5548.24,49934.16,34694.12,15240.04,UPI,Store
O089689,2025-01-27,C0927,P0032,S010,3,15930.32,0.1,47790.96,4779.1,43011.86,41003.46,2008.4,Credit Card,Store
O089690,2025-10-02,C0767,P0059,S011,5,50073.47,0.15,250367.35,37555.1,212812.25,209132.55,3679.7,Credit Card,Store
O089691,2025-11-15,C0158,P0027,S023,7,58661.83,0.15,410632.81,61594.92,349037.89,293056.61,55981.28,Cash,Store
O089692,2025-12-12,C0507,P0027,S023,5,58661.83,0.05,293309.15,14665.46,278643.69,209326.15,69317.54,UPI,Store
O089693,2023-07-31,C0656,P0076,S012,1,19322.21,0.15,19322.21,2898.33,16423.88,11965.7,4458.18,Credit Card,Store
O089694,2023-02-26,C0112,P0042,S020,4,61284.65,0.1,245138.6,24513.86,220624.74,168681.16,51943.58,UPI,Store
O089695,2023-07-14,C0232,P0053,S020,4,14083.25,0.05,56333.0,2816.65,53516.35,36859.32,16657.03,UPI,Online
O089696,2025-04-11,C0067,P0097,S003,6,15892.42,0.15,95354.52,14303.18,81051.34,80787.3,264.04,Net Banking,Online
O089697,2023-06-02,C0303,P0094,S004,6,65163.26,0.05,390979.56,19548.98,371430.58,256504.98,114925.6,Net Banking,Online
O089698,2025-01-19,C0110,P0092,S017,4,2788.32,0.1,11153.28,1115.33,10037.95,7552.0,2485.95,Credit Card,Online
O089699,2024-09-21,C0539,P0049,S025,3,14503.88,0.1,43511.64,4351.16,39160.48,37304.07,1856.41,UPI,Online
